entry_time,entry_hour,entry_price,exit_time,exit_price,direction,dir_label,strategy,stage,cfx_score,confidence_raw,confidence_mode,risk_fraction,equity_before,equity_after,risk_amount,stop_price,stop_distance_pct,position_notional,gross_return_pct,gross_pnl_cash,cost_cash,net_pnl_cash,net_r_multiple,win,exit_reason,ambiguous_candle,symbol,period
2026-03-30 23:05:00,23,66425.18,2026-03-31 00:30:00,66834.2,-1,SHORT,RSI_SCALP,1,1.0,0.7955477084992346,MID,0.03,46203.35002115432,44422.682877127714,1386.1005006346295,66834.2,0.00557159684755132,248779.75534856072,-0.006157604691473972,-1531.8873886780445,248.7797553485607,-1780.6671440266052,-1.284659476864284,0,stop_loss,False,BTCUSDT,TEST
2026-03-31 06:25:00,6,67438.0,2026-03-31 10:15:00,66383.79765,-1,SHORT,RSI_SCALP,1,0.0,0.7430668918892502,MILD,0.025,44422.682877127714,46295.32819662248,1110.567071928193,67680.3428,0.004,277641.7679820482,0.007744825654675458,2150.287087476818,277.64176798204824,1872.6453194947699,1.6862064136688644,1,trailing_stop,False,BTCUSDT,TEST
2026-04-02 01:20:00,1,67770.81,2026-04-02 05:40:00,66519.526885,-1,SHORT,RSI_TREND,0,1.0,0.8200000000000001,HIGH,0.035,46295.32819662248,47156.02043904395,1620.336486881787,68395.61,0.012838402663166026,126210.13138422646,0.007819517838874796,986.9023738056906,126.21013138422647,860.6922424214641,0.5311811771132798,1,trailing_stop,False,BTCUSDT,TEST
2026-04-05 15:20:00,15,66982.9,2026-04-05 15:35:00,67420.2375,1,LONG,RSI_SCALP,1,1.0,0.8071072189810379,PREMIUM,0.0325,47156.02043904395,49217.084212941474,1532.5706642689283,66716.811,0.004,383142.6660672321,0.00637936376299021,2444.2064399647593,383.1426660672321,2061.0637738975274,1.3448409407475528,1,trailing_stop,False,BTCUSDT,TEST
2026-04-05 22:45:00,22,68092.91,2026-04-06 00:00:00,69193.24524999999,1,LONG,RSI_TREND,0,1.0,0.7614907290512485,MILD,0.025,49217.084212941474,49900.148372146235,1230.427105323537,67350.01,0.011661656983104738,105510.48681213694,0.007473898281039771,788.5746460168997,105.51048681213693,683.0641592047627,0.5551439465608595,1,trailing_stop,False,BTCUSDT,TEST
2026-04-06 14:55:00,14,69582.2,2026-04-06 16:55:00,69913.95504500001,1,LONG,RSI_TREND,0,1.0,0.8125630200835805,PREMIUM,0.0325,49900.148372146235,51549.65942331576,1621.7548220947526,69328.05,0.00468498894111184,346159.7972758242,0.0057651722243619585,1995.670848445348,346.1597972758242,1649.5110511695239,1.0171149354369853,1,trailing_stop,False,BTCUSDT,TEST
2026-04-07 16:35:00,16,68352.97,2026-04-07 18:05:00,68633.11,1,LONG,RSI_SCALP,1,0.0,0.7904665936084841,MID,0.03,51549.65942331576,53488.48005516367,1546.4897826994727,68050.22592,0.004,386622.4456748682,0.006014764801002715,2325.4430775227816,386.6224456748682,1938.8206318479133,1.2536912002506788,1,trailing_stop,False,BTCUSDT,TEST
2026-04-07 19:20:00,19,68683.3,2026-04-07 20:50:00,69204.044085,1,LONG,RSI_TREND,0,1.0,0.8720598696122867,HIGH,0.035,53488.48005516367,55916.2490137057,1872.0968019307288,68333.92656,0.004,468024.2004826822,0.006187272273609412,2895.793159024712,468.0242004826822,2427.76895854203,1.296818068402353,1,trailing_stop,False,BTCUSDT,TEST
2026-04-09 08:35:00,8,71101.37,2026-04-09 11:10:00,71212.77394,1,LONG,RSI_TREND,0,1.0,0.8391580043285742,HIGH,0.035,55916.2490137057,57540.64039414809,1957.0687154796997,70857.84036,0.004,489267.1788699249,0.004320049761347755,2113.6585593123086,489.2671788699249,1624.3913804423837,0.8300124403369388,1,trailing_stop,False,BTCUSDT,TEST
2026-04-09 15:20:00,15,71460.01,2026-04-09 16:30:00,71980.49895000001,1,LONG,RSI_TREND,0,1.0,0.7689092893255007,MILD,0.025,57540.64039414809,58510.77349232664,1438.5160098537024,70929.44,0.007625381150133964,188648.4074082553,0.006142545921837961,1158.7815055868048,188.6484074082553,970.1330981785495,0.6743985409499977,1,trailing_stop,False,BTCUSDT,TEST
2026-04-10 14:00:00,14,72356.45,2026-04-10 14:40:00,72802.01005000001,1,LONG,RSI_TREND,0,1.0,0.8111547775821485,PREMIUM,0.0325,58510.77349232664,60024.26331350189,1901.600138500616,71980.22,0.0062490974400292824,304299.9659950422,0.005973677260285703,1817.789787170296,304.29996599504216,1513.4898211752538,0.7959032977188456,1,trailing_stop,False,BTCUSDT,TEST
2025-12-01 12:05:00,12,2827.19,2025-12-01 12:50:00,2814.7637999999997,-1,SHORT,RSI_TREND,0,1.0,0.7459064140218968,MILD,0.025,10000.0,10162.05814724592,250.0,2843.18,0.006339217136769178,39437.04634282555,0.005709287136697572,225.15742139443995,63.09927414852088,162.0581472459191,0.6482325889836763,1,trailing_stop,False,ETHUSDT,TEST
2025-12-01 14:35:00,14,2821.01,2025-12-01 15:15:00,2794.1171999999997,-1,SHORT,RSI_TREND,0,1.0,0.8401867001412159,HIGH,0.035,10162.05814724592,10616.421336302614,355.6720351536072,2832.47476,0.004,88918.0087884018,0.006709911875534036,596.6320031181369,142.2688140614429,454.36318905669407,1.2774779688835087,1,stop_loss_worst_case,True,ETHUSDT,TEST
2025-12-03 00:45:00,0,3001.36,2025-12-03 02:10:00,3031.1382200000003,1,LONG,RSI_TREND,0,1.0,0.8773539161236652,HIGH,0.035,10616.421336302614,10932.393131379722,371.5747467705915,2987.42,0.005807239581079987,63984.74552026125,0.006538236332862402,418.3473879095269,102.375592832418,315.97179507710894,0.850358636649192,1,trailing_stop,False,ETHUSDT,TEST
2025-12-03 14:45:00,14,3121.75,2025-12-03 18:15:00,3122.37435,1,LONG,RSI_TREND,0,1.0,0.7657727501488392,MILD,0.025,10932.393131379722,10937.742187414633,273.30982828449305,3055.62,0.014306590063774782,19103.771553260016,0.0018799999999999481,35.91509052012784,30.566034485216026,5.349056034911815,0.019571400225475565,1,break_even_stop,False,ETHUSDT,TEST
2025-12-05 16:05:00,16,3085.57,2025-12-05 16:15:00,3065.6235049999996,-1,SHORT,RSI_SCALP,1,1.0,0.8510540850845562,HIGH,0.035,10937.742187414633,11032.613161722855,382.8209765595122,3127.15,0.0192464391643037,19890.483288437525,0.006369666625615399,126.69574756972133,31.824773261500038,94.87097430822129,0.2478207311439553,1,trailing_stop,False,ETHUSDT,TEST
2025-12-05 18:45:00,18,3011.26,2025-12-05 19:10:00,3010.657748,-1,SHORT,RSI_SCALP,1,1.0,0.8186096523225037,PREMIUM,0.0325,11032.613161722855,11054.131870941737,358.5599277559928,3031.94,0.004665557713081431,76852.532924553,0.0018800000000000982,144.48276189816718,122.9640526792848,21.51870921888238,0.06001426136365771,1,break_even_stop,False,ETHUSDT,TEST
2025-12-05 20:40:00,20,3025.41,2025-12-05 23:25:00,3024.804918,-1,SHORT,RSI_TREND,0,1.0,0.8534560928183974,HIGH,0.035,11054.131870941737,11066.927183167478,386.89461548296083,3049.3099999999995,0.00846642039084433,45697.5436633589,0.001879999999999987,85.91138208711413,73.11606986137424,12.795312225739892,0.03307182812499857,1,break_even_stop,False,ETHUSDT,TEST
2025-12-10 16:15:00,16,3337.58,2025-12-10 16:55:00,3351.24955,1,LONG,RSI_TREND,0,1.0,0.7271504951881924,MILD,0.025,11066.927183167478,11202.293521978281,276.673179579187,3321.14,0.008307056519038795,33305.80199437486,0.005664347071830466,188.65562200180253,53.28928319099977,135.36633881080274,0.4892644058115484,1,trailing_stop,False,ETHUSDT,TEST
2025-12-10 18:35:00,18,3392.84,2025-12-10 18:50:00,3393.518568,1,LONG,RSI_TREND,0,1.0,0.7590032173722054,MILD,0.025,11202.293521978281,11206.383844227601,280.05733804945703,3361.33,0.019171119015590838,14608.293747574227,0.0018799999999999481,27.46359224543879,23.373269996118765,4.090322249320025,0.014605302891930258,1,break_even_stop,False,ETHUSDT,TEST
2025-12-11 20:45:00,20,3212.29,2025-12-11 21:15:00,3244.9118900000003,1,LONG,RSI_SCALP,1,1.0,0.8381059774359871,HIGH,0.035,11206.383844227601,11706.075847635322,392.22343454796606,3198.32,0.004178420420083699,93868.82963301938,0.006923300667125277,649.8821308205521,150.190127412831,499.69200340772113,1.2739983371559929,1,trailing_stop,False,ETHUSDT,TEST
2025-12-14 14:35:00,14,3079.11,2025-12-14 16:20:00,3097.94,-1,SHORT,RSI_TREND,0,1.0,0.7879435456202039,MID,0.03,11706.075847635322,11156.554535261124,351.18227542905964,3097.94,0.00493067855219716,71223.92419448419,-0.006115403476978809,-435.56303366302376,113.95827871117471,-549.5213123741985,-1.5647751917513963,0,stop_loss,False,ETHUSDT,TEST
2025-12-14 22:35:00,22,3066.6,2025-12-14 23:35:00,3050.6272499999995,-1,SHORT,RSI_TREND,0,1.0,0.7213988126522505,MILD,0.025,11156.554535261124,11272.528824780573,278.91386338152813,3087.28,0.010176102192933781,27408.71289354819,0.005831292799843534,159.8282301491262,43.8539406296771,115.9742895194491,0.4158068305152946,1,trailing_stop,False,ETHUSDT,TEST
2025-12-15 08:10:00,8,3129.97,2025-12-15 10:35:00,3159.61255,1,LONG,RSI_SCALP,1,1.0,0.7241411160272149,MILD,0.025,11272.528824780573,11640.336159337496,281.8132206195143,3115.71708,0.004,70453.30515487857,0.006820583104630318,480.5326228047289,112.72528824780571,367.80733455692314,1.3051457761575793,1,trailing_stop,False,ETHUSDT,TEST
2025-12-15 13:10:00,13,3141.08,2025-12-15 14:35:00,3131.85019,-1,SHORT,RSI_SCALP,1,0.0,0.8743373774517915,HIGH,0.035,11640.336159337496,11908.98849490901,407.4117655768124,3158.79,0.005279740309337454,77165.11451449359,0.005081525780941525,392.11651879470423,123.46418322318975,268.65233557151447,0.6594123151823004,1,trailing_stop,False,ETHUSDT,TEST
2025-12-17 13:10:00,13,2927.89,2025-12-17 13:45:00,2934.3606800000002,-1,SHORT,RSI_TREND,0,1.0,0.7220968898432808,MILD,0.025,11908.98849490901,11625.40461070995,297.72471237272526,2934.3606800000002,0.004,74431.17809318131,-0.002210014720498421,-164.4939992499703,119.0898849490901,-283.58388419906044,-0.9525036801246053,0,stop_loss,False,ETHUSDT,TEST
2025-12-17 15:55:00,15,2910.11,2025-12-17 16:15:00,2877.8777999999998,-1,SHORT,RSI_TREND,0,1.0,0.7237920928493385,MILD,0.025,11625.40461070995,11675.509309554356,290.63511526774874,2990.78,0.029648908994512387,9802.556826679234,0.006711390806533135,65.78878976709363,15.684090922686773,50.10469884440686,0.1723972645158439,1,trailing_stop,False,ETHUSDT,TEST
2025-12-22 08:05:00,8,3033.37,2025-12-22 08:45:00,3038.28225,1,LONG,RSI_TREND,0,1.0,0.7645177017820648,MILD,0.025,11675.509309554356,11875.147460457858,291.8877327388589,3018.59712,0.004,72971.93318471473,0.004335821050514787,316.39324399904467,116.75509309554357,199.6381509035011,0.6839552626286968,1,trailing_stop,False,ETHUSDT,TEST
2025-12-23 08:50:00,8,2962.47,2025-12-23 11:15:00,2973.15524,-1,SHORT,RSI_SCALP,1,1.0,0.7421685717853475,MILD,0.025,11875.147460457858,11488.695383293625,296.87868651144646,2973.15524,0.004,74219.67162786161,-0.003606868592762158,-267.70060255965467,118.75147460457858,-386.45207716423323,-1.3017171481905394,0,stop_loss,False,ETHUSDT,TEST
2025-12-23 12:20:00,12,2960.0,2025-12-23 14:30:00,2951.0317499999996,-1,SHORT,RSI_TREND,0,1.0,0.765623326564796,MILD,0.025,11488.695383293625,11715.521310160404,287.2173845823406,2975.49456,0.004,71804.34614558515,0.004758944256756886,341.71288069971587,114.88695383293624,226.82592686677964,0.7897360641892214,1,trailing_stop,False,ETHUSDT,TEST
2025-12-25 20:30:00,20,2945.65,2025-12-25 23:50:00,2907.4649999999997,-1,SHORT,RSI_SCALP,1,0.0,0.7711096607579456,MILD,0.025,11715.521310160404,12136.143485028246,292.8880327540101,2960.77592,0.004,73222.00818850253,0.007344477449798881,537.7773879694458,117.15521310160403,420.6221748678418,1.4361193624497204,1,trailing_stop,False,ETHUSDT,TEST
2025-12-26 14:35:00,14,2974.88,2025-12-26 14:45:00,2948.2880999999998,-1,SHORT,RSI_TREND,0,1.0,0.7218201578113791,MILD,0.025,12136.143485028246,12338.429967510445,303.40358712570617,2983.9899999999993,0.007396829255117976,41018.06012566489,0.006531644301618938,267.915378683262,65.62889620106382,202.2864824821982,0.6667240964372213,1,stop_loss_worst_case,True,ETHUSDT,TEST
2025-12-28 16:45:00,16,2943.85,2025-12-28 22:40:00,2943.26123,-1,SHORT,RSI_SCALP,1,0.0,0.79326436595797,MID,0.03,12338.429967510445,12364.340670442216,370.15289902531333,2956.66956,0.004,92538.22475632833,0.001879999999999987,173.97186254189606,148.06115961012534,25.910702931770714,0.0699999999999967,1,break_even_stop,False,ETHUSDT,TEST
2025-12-30 11:50:00,11,2981.81,2025-12-30 14:30:00,2963.08008,1,LONG,RSI_SCALP,1,1.0,0.7208470743629628,MILD,0.025,12364.340670442216,11755.289257337892,309.1085167610554,2963.08008,0.004,77277.12919026385,-0.006281392845285172,-485.40800639990124,123.64340670442216,-609.0514131043234,-1.970348211321293,0,stop_loss,False,ETHUSDT,TEST
2025-12-30 14:55:00,14,2993.05,2025-12-30 18:50:00,2964.44,1,LONG,RSI_TREND,0,1.0,0.7366713104072536,MILD,0.025,11755.289257337892,11446.109490037552,293.8822314334473,2964.44,0.010606697772526633,27707.231575378555,-0.0095588112460534,-264.8481967797344,44.33157052060569,-309.1797673003401,-1.0520532860808804,0,stop_loss,False,ETHUSDT,TEST
2026-01-01 23:00:00,23,3002.52,2026-01-02 04:20:00,3015.7853,1,LONG,RSI_TREND,0,1.0,0.7358946320036065,MILD,0.025,11446.109490037552,11740.325176216418,286.1527372509388,2982.04392,0.004,71538.1843127347,0.005712708325006954,408.6767810792414,114.4610949003755,294.2156861788659,1.0281770812517386,1,trailing_stop,False,ETHUSDT,TEST
2026-01-02 12:35:00,12,3053.85,2026-01-02 14:10:00,3042.29196,1,LONG,RSI_TREND,0,1.0,0.7284661303272717,MILD,0.025,11740.325176216418,11345.20865268314,293.50812940541044,3042.29196,0.004,73377.03235135261,-0.0037847438479295947,-277.71327177111266,117.40325176216417,-395.11652353327685,-1.3461859619823988,0,stop_loss,False,ETHUSDT,TEST
2026-01-02 14:45:00,14,3053.27,2026-01-02 14:55:00,3087.12514,1,LONG,RSI_TREND,0,1.0,0.8491637191196846,HIGH,0.035,11345.20865268314,11455.46654381991,397.08230284391,3025.02,0.018414742177385073,21563.2833204454,0.006713223691321069,144.7591444494825,34.501253312712635,110.25789113676987,0.2776701211489433,1,trailing_stop,False,ETHUSDT,TEST
2026-01-02 20:15:00,20,3124.15,2026-01-02 20:55:00,3112.66932,1,LONG,RSI_TREND,0,1.0,0.7311760745967119,MILD,0.025,11455.46654381991,11077.807222634736,286.38666359549774,3112.66932,0.004,71596.66589887443,-0.003674817150264964,-263.10465574697446,114.5546654381991,-377.65932118517355,-1.318704287566241,0,stop_loss,False,ETHUSDT,TEST
2026-01-03 18:25:00,18,3115.68,2026-01-04 01:40:00,3145.5134000000003,1,LONG,RSI_TREND,0,1.0,0.7269577096504959,MILD,0.025,11077.807222634736,11416.11561639821,276.9451805658684,3103.67544,0.004,69236.2951414671,0.006486286781697737,449.08646598982125,110.77807222634735,338.3083937634739,1.221571695424434,1,trailing_stop,False,ETHUSDT,TEST
2026-01-04 03:15:00,3,3146.81,2026-01-04 07:25:00,3136.48368,1,LONG,RSI_TREND,0,1.0,0.8657841472178793,HIGH,0.035,11416.11561639821,10928.495643691214,399.5640465739374,3136.48368,0.004,99891.01164348435,-0.003281520015507855,-327.7943540774221,159.82561862957496,-487.61997270699703,-1.2203800038769637,0,stop_loss,False,ETHUSDT,TEST
2026-01-05 00:05:00,0,3147.38,2026-01-05 01:05:00,3174.23905,1,LONG,RSI_TREND,0,1.0,0.7738031128287998,MILD,0.025,10928.495643691214,11219.362537282417,273.21239109228037,3135.27,0.004518177488490242,60469.6012470229,0.006410134143319202,387.61825558643886,96.75136199523665,290.8668935912022,1.0646182350234576,1,stop_loss_worst_case,True,ETHUSDT,TEST
2026-01-05 15:35:00,15,3179.08,2026-01-05 16:20:00,3184.6965,1,LONG,RSI_TREND,0,1.0,0.768702407044485,MILD,0.025,11219.362537282417,11332.662421051931,280.48406343206045,3157.35,0.006882169581942832,40755.180483779935,0.004380011827321095,178.50817254356198,65.2082887740479,113.29988376951408,0.4039441042858318,1,trailing_stop,False,ETHUSDT,TEST
2026-01-05 17:45:00,17,3193.3,2026-01-05 18:15:00,3200.90505,1,LONG,RSI_TREND,0,1.0,0.7893866869756283,MID,0.03,11332.662421051931,11437.043755800603,339.9798726315579,3162.15,0.009655556877900873,35210.79901768129,0.00456446935771767,160.7186131769617,56.33727842829006,104.38133474867163,0.30702210086945797,1,trailing_stop,False,ETHUSDT,TEST
2026-01-06 14:05:00,14,3244.84,2026-01-06 14:45:00,3289.47,1,LONG,RSI_TREND,0,1.0,0.741934777597741,MILD,0.025,11437.043755800603,11672.416932901704,285.9260938950151,3231.8,0.006697217535091994,42693.266628539866,0.007113121756388563,303.6824037067647,68.30922660566378,235.37317710110094,0.8231958611917529,1,trailing_stop,False,ETHUSDT,TEST
2026-01-11 13:40:00,13,3111.52,2026-01-11 16:50:00,3131.335295,1,LONG,RSI_SCALP,1,1.0,0.8565134970944139,HIGH,0.035,11672.416932901704,12158.088448144055,408.5345926515597,3094.572,0.004,102133.64816288992,0.00635525474687605,649.0853523029746,163.41383706062385,485.6715152423507,1.1888136867190127,1,trailing_stop,False,ETHUSDT,TEST
2026-01-11 18:55:00,18,3133.4,2026-01-11 20:05:00,3116.92224,1,LONG,RSI_SCALP,1,1.0,0.7277578831317193,MILD,0.025,12158.088448144055,11636.905566815556,303.9522112036014,3116.92224,0.004,75988.05280090035,-0.005258747686219478,-399.6019968470582,121.58088448144056,-521.1828813284988,-1.7146869215548695,0,stop_loss,False,ETHUSDT,TEST
2026-01-12 01:05:00,1,3133.81,2026-01-12 03:50:00,3154.3887999999997,1,LONG,RSI_TREND,0,1.0,0.7705077913282624,MILD,0.025,11636.905566815556,11776.184191244762,290.9226391703889,3099.34,0.009263758183306062,31404.38614801623,0.006035005472571686,189.5256422660324,50.24701783682596,139.27862442920645,0.4787479751537422,1,trailing_stop,False,ETHUSDT,TEST
2026-01-13 14:30:00,14,3156.85,2026-01-13 15:00:00,3139.11,1,LONG,RSI_TREND,0,1.0,0.7219510287690775,MILD,0.025,11776.184191244762,11267.832790158733,294.4046047811191,3139.11,0.004181087399953633,70413.40603986991,-0.005619525793116531,-395.6899514222363,112.66144966379186,-508.35140108602815,-1.7267100881929889,0,stop_loss,False,ETHUSDT,TEST
2026-01-13 15:40:00,15,3164.41,2026-01-13 16:15:00,3176.50765,1,LONG,RSI_TREND,0,1.0,0.7424882117574999,MILD,0.025,11267.832790158733,11415.559919971669,281.69581975396835,3137.81,0.007672189420221632,36716.48395587068,0.005623455241261377,206.47350414233023,58.746374329393085,147.72712981293714,0.5244207384474545,1,trailing_stop,False,ETHUSDT,TEST
2026-01-17 14:20:00,14,3306.44,2026-01-17 21:15:00,3313.30025,1,LONG,RSI_TREND,0,1.0,0.739655025227957,MILD,0.025,11415.559919971669,11620.500925916363,285.38899799929175,3293.1843599999997,0.004,71347.24949982294,0.004472444381268026,319.09660514441106,114.1555991997167,204.94100594469435,0.7181110953170065,1,trailing_stop,False,ETHUSDT,TEST
2026-01-18 13:45:00,13,3329.19,2026-01-18 19:15:00,3352.80418,1,LONG,RSI_TREND,0,1.0,0.8687871545673339,HIGH,0.035,11620.500925916363,12079.47765537809,406.7175324070728,3313.35336,0.004,101679.3831017682,0.006113960603029522,621.6637424245565,162.6870129628291,458.9767294617274,1.1284901507573806,1,trailing_stop,False,ETHUSDT,TEST
2026-01-20 04:55:00,4,3173.76,2026-01-20 05:50:00,3173.1252480000003,-1,SHORT,RSI_TREND,0,1.0,0.7742603183016042,MILD,0.025,12079.47765537809,12100.33900721955,301.9869413844523,3185.62,0.004053253318876836,74504.8280052068,0.001880000000000026,140.06907664979073,119.20772480833088,20.86135184145985,0.0690803110419989,1,break_even_stop,False,ETHUSDT,TEST
2026-01-20 06:20:00,6,3138.82,2026-01-20 07:35:00,3126.8779149999996,-1,SHORT,RSI_TREND,0,1.0,0.8200000000000001,HIGH,0.035,12100.33900721955,12277.350937084486,423.5118652526843,3171.6699999999996,0.009619761575068919,44025.19355056366,0.005620696232979273,247.45223954583653,70.44030968090185,177.0119298649347,0.41796215026779054,1,trailing_stop,False,ETHUSDT,TEST
2026-01-20 12:25:00,12,3103.49,2026-01-20 14:15:00,3075.7120499999996,-1,SHORT,RSI_TREND,0,1.0,0.7301254604636704,MILD,0.025,12277.350937084486,12645.10232299497,306.93377342711216,3118.83564,0.004,76733.44335677804,0.006392582866385848,490.52489528132827,122.77350937084485,367.7513859104834,1.198145716596462,1,trailing_stop,False,ETHUSDT,TEST
2026-01-20 22:35:00,22,2954.1,2026-01-20 23:30:00,2945.5958,-1,SHORT,RSI_TREND,0,1.0,0.806976023504192,PREMIUM,0.0325,12645.10232299497,12718.647066955262,410.96582549733654,2996.8399999999997,0.01739889122382952,23620.23074978926,0.004713633593988003,111.3371131599551,37.79236919966282,73.54474396029227,0.17895586298761212,1,trailing_stop,False,ETHUSDT,TEST
2026-01-22 13:35:00,13,2988.11,2026-01-22 14:10:00,2979.1461,-1,SHORT,RSI_TREND,0,1.0,0.8762451629853862,HIGH,0.035,12718.647066955262,12872.624266096103,445.1526473434342,3007.3900000000003,0.009106618572267385,48882.32045855843,0.004749956828898505,232.1889118745347,78.21171273369349,153.9771991408412,0.3458975253988508,1,trailing_stop,False,ETHUSDT,TEST
2026-01-22 15:55:00,15,2943.64,2026-01-22 16:20:00,2943.051272,-1,SHORT,RSI_TREND,0,1.0,0.7380506125652381,MILD,0.025,12872.624266096103,12887.393053016414,321.8156066524026,2959.96,0.006101270899826927,52745.667572559585,0.0018799999999998761,99.16185503640548,84.39306811609534,14.768786920310149,0.04589207799440913,1,break_even_stop,False,ETHUSDT,TEST
2026-01-25 08:40:00,8,2927.32,2026-01-25 10:25:00,2944.8,-1,SHORT,RSI_TREND,0,1.0,0.7697333845649162,MILD,0.025,12887.393053016414,12336.833817816214,322.18482632541037,2944.8,0.0044307100391908875,72716.29681825129,-0.005971332139977914,-434.2131602909976,116.34607490920206,-550.5592352001997,-1.7088304296619128,0,stop_loss,False,ETHUSDT,TEST
2026-01-25 11:45:00,11,2934.66,2026-01-25 18:10:00,2885.0936999999994,-1,SHORT,RSI_TREND,0,1.0,0.7648420382283694,MILD,0.025,12336.833817816214,12798.192426722968,308.42084544540535,2948.78816,0.004,77105.21136135134,0.007583494510437307,584.7269470849161,123.36833817816212,461.358608906754,1.4958736276093267,1,trailing_stop,False,ETHUSDT,TEST
2026-01-27 06:30:00,6,2931.75,2026-01-27 11:40:00,2917.4747999999995,-1,SHORT,RSI_SCALP,1,0.0,0.7689022501674059,MILD,0.025,12798.192426722968,13107.108045961877,319.95481066807423,2941.96,0.0046922703895199945,68187.63287441427,0.006130376055257124,418.0158318379727,109.10021259906281,308.9156192389099,0.9654976544777865,1,trailing_stop,False,ETHUSDT,TEST
2026-01-27 14:40:00,14,2915.6,2026-01-27 15:10:00,2933.6,-1,SHORT,RSI_SCALP,2,1.0,0.7809692846058,MID,0.03,13107.108045961877,12710.55766421376,393.2132413788563,2933.6,0.007708267494744382,51011.88323406722,-0.0061736863767321015,-314.9313685736095,81.61901317450756,-396.55038174811705,-1.0084868463675298,0,stop_loss,False,ETHUSDT,TEST
2026-01-28 09:35:00,9,2998.83,2026-01-28 11:15:00,3017.1614000000004,1,LONG,RSI_TREND,0,1.0,0.8444050352950777,HIGH,0.035,12710.55766421376,12959.424156867435,444.86951824748166,2986.91,0.007806245660890046,56988.92112457026,0.0059669276017646706,340.048766452988,91.18227379931241,248.86649265367558,0.5594145753884417,1,trailing_stop,False,ETHUSDT,TEST
2026-01-28 12:00:00,12,3036.29,2026-01-28 14:25:00,3020.2704,1,LONG,RSI_TREND,0,1.0,0.7220464047863377,MILD,0.025,12959.424156867435,12402.48933019458,323.9856039216859,3020.2704,0.004,80996.40098042147,-0.0052760441196328944,-427.3405851041807,129.59424156867436,-556.934826672855,-1.7190110299082235,0,stop_loss,False,ETHUSDT,TEST
2026-01-29 01:30:00,1,2996.58,2026-01-29 02:45:00,2961.8686999999995,-1,SHORT,RSI_SCALP,1,1.0,0.8208261939371353,HIGH,0.035,12402.48933019458,12972.07616288136,434.08712655681035,3007.75,0.004220212279348629,102859.07386246687,0.00713754580221455,734.1613508667268,164.57451817994698,569.5868326867799,1.3121486398473885,1,trailing_stop,False,ETHUSDT,TEST
2026-01-29 08:40:00,8,2956.42,2026-01-29 12:35:00,2937.710475,-1,SHORT,RSI_TREND,0,1.0,0.8272952176974943,HIGH,0.035,12972.07616288136,13425.067528012602,454.02266570084765,2968.16,0.004409281486770378,102969.76209459495,0.005999265919591939,617.7429844825933,164.7516193513519,452.9913651312414,0.9977285262443577,1,trailing_stop,False,ETHUSDT,TEST
2026-01-29 14:05:00,14,2932.28,2026-01-29 14:50:00,2906.791965,-1,SHORT,RSI_TREND,0,1.0,0.8067892260776366,PREMIUM,0.0325,13425.067528012602,13943.60939420894,436.31469466040954,2947.6938,0.004,109078.67366510238,0.006353833620936627,693.0677440605022,174.5258778641638,518.5418661963383,1.1884584052341567,1,trailing_stop,False,ETHUSDT,TEST
2026-01-30 00:25:00,0,2809.84,2026-01-30 01:40:00,2713.4999999999995,-1,SHORT,RSI_TREND,0,1.0,0.7399745335322317,MILD,0.025,13943.60939420894,14375.726291738478,348.5902348552235,2826.7299999999996,0.00693200155311033,50287.09705046359,0.01019299746604789,512.5762528102797,80.45935528074173,432.11689752953794,1.2396127439112135,1,trailing_stop,False,ETHUSDT,TEST
2026-01-30 23:30:00,23,2695.81,2026-01-30 23:45:00,2708.3602800000003,-1,SHORT,RSI_TREND,0,1.0,0.7278435359990906,MILD,0.025,14375.726291738478,13813.68243275932,359.39315729346197,2708.3602800000003,0.004,89848.28932336549,-0.004655476461620234,-418.2865960617726,143.7572629173848,-562.0438589791574,-1.5638691154050586,0,stop_loss,False,ETHUSDT,TEST
2026-01-31 14:15:00,14,2604.99,2026-01-31 14:25:00,2545.6449,-1,SHORT,RSI_TREND,0,1.0,0.7993062122082891,MID,0.03,13813.68243275932,14025.119048969584,414.4104729827796,2636.1400000000003,0.013459534894449628,30789.36057097129,0.008467197378876664,260.6995931238166,49.26297691355406,211.43661621026254,0.5102106003461176,1,trailing_stop,False,ETHUSDT,TEST
2026-02-01 15:20:00,15,2319.35,2026-02-01 15:35:00,2299.55055,-1,SHORT,RSI_TREND,0,1.0,0.7746941806954045,MILD,0.025,14025.119048969584,14112.897333561827,350.6279762242396,2369.32,0.018895836379430483,18555.83257515524,0.006330495612995046,117.46761671249081,29.68933212024838,87.77828459224243,0.2503459237265909,1,trailing_stop,False,ETHUSDT,TEST
2026-02-01 20:50:00,20,2326.73,2026-02-01 21:05:00,2303.23814,-1,SHORT,RSI_TREND,0,1.0,0.8369468007441552,HIGH,0.035,14112.897333561827,14296.36278717244,493.951406674664,2345.0000000000005,0.013366060663679074,36955.646027922594,0.006564476969824656,242.5944872552899,59.12903364467615,183.46545361061374,0.37142409381061114,1,trailing_stop,False,ETHUSDT,TEST
